gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,acoq,actq,altoq,ancq,anoq,capr1q,capr2q,capr3q,capsftq,capsq,cheq,chq,dlcq,dlttq,invtq,ivstq,lcoq,lctq,lltq,optvolq,tfvaq,tfvlq,amcy,cdvcy,chechy,dlcchy,dltisy,dltry,dvpy,dvy,esubcy,invchy,ivstchy,costat,dvpspq,dvpsxq,prchq,prclq
8479,20110930,2011,3,INDL,C,D,STD,PEP,713448108,USD,2011Q3,2011Q3,1764,17834,2676,57544,0,,,,,4406,3535,3083,5070,21781,4205,452,0,17565,33810,16,859,804,,,-2860,56,3000,2367,1,2349,,-466,-34,A,0.515,0.515,70.75,59.25
8479,20111231,2011,4,INDL,C,D,STD,PEP,713448108,USD,2011Q4,2011Q4,2277,17441,773,55441,0,,,,,4461,4425,4067,6205,20568,3827,358,7674,18154,33829,16,718,894,,,-1876,303,3000,1596,1,3157,,-331,66,A,0,0.515,66.78,58.5
8479,20120331,2012,1,INDL,C,D,STD,PEP,713448108,USD,2012Q1,2012Q1,2393,17578,2547,56813,0,,,,,4251,3813,3485,5656,22054,4214,328,0,16985,34452,16,736,752,,,-582,-1790,2733,9,0,816,,-266,52,A,1.03,0.515,67.1929,62.15
8479,20120630,2012,2,INDL,C,D,STD,PEP,713448108,USD,2012Q2,2012Q2,1845,18033,3179,54357,0,,,,,4223,4193,3863,7038,21294,4274,330,0,18269,33526,17,748,838,,,-204,326,2733,1034,1,1626,,-643,41,A,0.5375,0.5375,70.66,64.64
8479,20120930,2012,3,INDL,C,D,STD,PEP,713448108,USD,2012Q3,2012Q3,1656,19270,3206,54747,0,,,,,4179,5711,5309,4211,23732,3905,402,0,16220,36213,17,824,762,,,1242,-2194,5207,1357,1,2470,,-234,-21,A,0.5375,0.5375,73.66,68.46
8479,20121231,2012,4,INDL,C,D,STD,PEP,713448108,USD,2012Q4,2012Q4,1479,18720,799,55918,0,,,,,4178,6619,6297,4815,23544,3581,322,7452,17089,35150,17,739,739,,,2230,-1461,5999,2449,1,3305,,144,61,A,0,0.5375,71.475,67.39
8479,20130331,2013,1,INDL,C,D,STD,PEP,713448108,USD,2013Q1,2013Q1,1745,19910,3282,55445,0,,,,,4136,7011,6715,6175,23225,3920,296,0,17994,34897,17,713,766,,,418,-153,2491,1190,0,831,,-351,40,A,1.075,0.5375,79.27,68.64
8479,20130630,2013,2,INDL,C,D,STD,PEP,713448108,USD,2013Q2,2013Q2,1712,21963,3407,54690,0,,,,,3995,8139,7793,6298,23212,4131,346,0,19162,34726,,681,760,,,1496,753,2491,1945,1,1677,,-659,-4,A,0.5675,0.5675,84.78,78.2
8479,20130930,2013,3,INDL,C,D,STD,PEP,713448108,USD,2013Q3,2013Q3,1546,22931,3315,53883,0,,,,,4040,9559,9204,5256,24293,3738,355,0,18468,35944,17,628,728,,,2907,188,4185,2954,1,2558,,-337,-8,A,0.5675,0.5675,87.06,78.32
8479,20131231,2013,4,INDL,C,D,STD,PEP,713448108,USD,2013Q4,2013Q4,2162,22203,1320,55275,0,,,,,4095,9678,9375,5306,24333,3409,303,7659,17839,35250,17,669,747,,,3078,1165,4195,3894,1,3434,,4,61,A,0,0.5675,86.73,78.67
8479,20140331,2014,1,INDL,C,D,STD,PEP,713448108,USD,2014Q1,2014Q1,2189,23285,4123,54208,0,,,,,3942,10086,9839,7832,24240,3748,247,0,19457,35143,16,686,697,,,464,2125,1990,1652,0,888,,-406,59,A,1.135,0.5675,83.99,77.01
8479,20140630,2014,2,INDL,C,D,STD,PEP,713448108,USD,2014Q2,2014Q2,1832,25795,4217,54638,0,,,,,3978,11299,7607,7242,25606,4194,3692,0,20228,36605,16,672,673,,,-1768,1548,3364,1655,0,1752,,-822,-3380,A,0.655,0.655,90.24,81.99
8479,20140930,2014,3,INDL,C,D,STD,PEP,713448108,USD,2014Q3,2014Q3,1524,26590,4222,53876,0,,,,,4028,12906,7282,9253,23489,3784,5624,0,22844,34435,16,7704,772,,,-2093,2139,3364,2186,0,2745,,-481,-5306,A,0.655,0.655,94.21,87.46
8479,20141231,2014,4,INDL,C,D,STD,PEP,713448108,USD,2014Q4,2014Q4,2143,20663,767,49846,0,,,,,4115,8726,6134,5076,23821,3143,2592,7889,18092,34869,16,3821,897,,,-3241,-1997,3855,2189,1,3730,,-111,-2298,A,0,0.655,100.7,89.82
8479,20150331,2015,1,INDL,C,D,STD,PEP,713448108,USD,2015Q1,2015Q1,2002,20922,960,48703,0,,,,,4129,8495,6410,7962,22403,3462,2085,0,20127,33509,15,4807,1078,,,276,3737,0,2052,0,978,,-414,520,A,1.31,0.655,100.76,92.24
8479,20150630,2015,2,INDL,C,D,STD,PEP,713448108,USD,2015Q2,2015Q2,1733,23069,888,49193,0,,,,,3973,9579,7562,8383,23075,3931,2017,0,21546,34252,15,5743,950,,,1428,2247,2487,2054,0,1973,,-862,593,A,0.7025,0.7025,98.44,92.54
8479,20150930,2015,3,INDL,C,D,STD,PEP,713448108,USD,2015Q3,2015Q3,1345,22814,872,47088,0,,,,,4021,10679,8698,5525,26318,3124,1981,0,19071,37252,15,6586,980,,,2564,1413,5719,4066,1,3008,,-574,614,A,0.7025,0.7025,100.61,76.48
8479,20151231,2015,4,INDL,C,D,STD,PEP,713448108,USD,2015Q4,2015Q4,1865,23031,610,46636,0,,,,,4076,12009,9096,4071,29213,2720,2913,7961,17578,40059,15,7847,1017,,,2962,25,8702,4095,1,4040,,-244,-314,A,0,0.7025,103.44,92.53
8479,20160331,2016,1,INDL,C,D,STD,PEP,713448108,USD,2016Q1,2016Q1,1896,23966,832,46053,0,,,,,3906,12144,8124,4018,31068,3219,4020,0,16842,41946,12,8578,969,,,-972,471,2532,1251,0,1038,,-530,-1103,A,1.405,0.7025,103.45,93.2481
8479,20160630,2016,2,INDL,C,D,STD,PEP,713448108,USD,2016Q2,2016Q2,1517,25878,867,46833,0,,,,,3940,13379,9646,4774,30847,3487,3733,0,18459,41876,12,9597,910,,,550,2819,2532,3083,0,2060,,-755,-808,A,0.7525,0.7525,106.94,100
8479,20160930,2016,3,INDL,C,D,STD,PEP,713448108,USD,2016Q3,2016Q3,1454,27099,843,46798,0,,,,,4001,14780,10256,6284,29322,3120,4524,0,20589,40590,12,10566,983,,,1160,2069,3355,3085,0,3144,,-381,-1593,A,,,,
8479,20161231,2016,4,INDL,C,D,STD,PEP,713448108,USD,2016Q4,2016Q4,1547,27089,531,47040,0,,,,,4091,16125,9158,6892,30053,2723,6967,8085,21135,41795,12,11851,1001,,,62,1537,7818,5609,1,4227,,-75,-4089,A,0,0.7525,108.93,98.5
8530,20100331,2010,1,INDL,C,D,STD,PFE,717081103,USD,2010Q1,2010Q1,7992,49916,4337,145197,0,,,,,70367,17262,1759,7769,38281,10132,15503,14362,25924,79107,,26681,645,,,-219,-1771,2,9,0,1441,,,9210,A,0.18,0.18,20.36,16.8
8530,20100630,2010,2,INDL,C,D,STD,PFE,717081103,USD,2010Q2,2010Q2,7795,51101,4032,139970,0,,,,,70543,19268,1877,5509,37765,9511,17391,15367,24681,79512,,26964,1826,,,-101,-4152,0,2,1,2995,,,7517,A,0.18,0.18,17.39,14.17
8530,20100930,2010,3,INDL,C,D,STD,PFE,717081103,USD,2010Q3,2010Q3,7778,54089,5118,137326,0,,,,,70670,22464,2176,5158,39010,8771,20288,14188,24172,79175,,30029,1426,,,198,-4579,0,4,2,4544,,,4475,A,0.18,0.18,17.5,14
8530,20101231,2010,4,INDL,C,D,STD,PFE,717081103,USD,2010Q4,2010Q4,8972,60468,4170,134546,0,,,,,70753,28012,1735,5623,38410,8405,26277,18014,28609,78140,26.85,35544,884,,,-243,-4146,0,6,2,6088,,2917,-438,A,0.18,0.18,17.9,16.25
8530,20110331,2011,1,INDL,C,D,STD,PFE,717081103,USD,2011Q1,2011Q1,10180,58244,4718,136712,0,,,,,70919,24009,730,6093,35308,8467,23279,17370,29171,75252,,32117,883,,,-1005,462,0,3878,1,1591,,,5054,A,0.2,0.2,20.57,17.62
8530,20110630,2011,2,INDL,C,D,STD,PFE,717081103,USD,2011Q2,2011Q2,10749,60484,4761,135415,0,,,,,71092,25484,3096,5988,35723,8597,22388,18936,30471,76465,,32352,938,,,1361,-67,0,3481,1,3159,,,6278,A,0.2,0.2,21.45,19.1
8530,20110930,2011,3,INDL,C,D,STD,PFE,717081103,USD,2011Q3,2011Q3,9410,62732,5205,133400,0,,,,,71232,28963,3706,5637,35399,8426,25257,16239,27856,77746,,34372,2112,,,1971,-456,0,3486,1,4710,,,4002,A,0.2,0.2,20.95,16.63
8530,20111231,2011,4,INDL,C,D,STD,PFE,717081103,USD,2011Q4,2011Q4,9542,57728,4979,130274,0,,,,,71420,26758,3539,4018,34931,7769,23219,19202,28069,77312,25.55,32419,1765,,,1804,1444,1,6986,2,6234,,1084,6061,A,0.2,0.2,21.9,17.05
8530,20120331,2012,1,INDL,C,D,STD,PFE,717081103,USD,2012Q1,2012Q1,9520,54863,5943,130820,0,,,,,71784,23972,2934,5526,33543,7189,21038,16547,27094,74912,,31161,843,,,-248,-230,0,3,1,1650,,,2398,A,0.22,0.22,22.8,20.75
8530,20120630,2012,2,INDL,C,D,STD,PFE,717081103,USD,2012Q2,2012Q2,14576,58765,5806,124077,0,,,,,72025,24306,3031,7703,30868,7001,21275,17832,30798,72083,,31678,2048,,,-151,-384,0,7,1,3283,,,2963,A,0.22,0.22,23.3,21.4
8530,20120930,2012,3,INDL,C,D,STD,PFE,717081103,USD,2012Q3,2012Q3,14120,57127,5862,125476,0,,,,,72315,22968,4506,7774,31083,7516,18462,16602,29131,71357,,31339,1366,,,1324,-358,0,14,1,4915,,,6273,A,0.22,0.22,25.15,22
8530,20121231,2012,4,INDL,C,D,STD,PFE,717081103,USD,2012Q4,2012Q4,9266,61415,5088,124383,0,,,,,72607,32708,10389,6424,31036,7063,22319,16921,28619,75501,23.78,36098,704,,,7207,-212,0,1513,2,6534,,-631,2743,A,0.22,0.22,26.09,23.55
8530,20130331,2013,1,INDL,C,D,STD,PFE,717081103,USD,2013Q1,2013Q1,9647,64763,5432,122635,,,,,,75777,35346,2134,8896,31481,7035,33212,14210,27543,77028,,,,,,-8255,3485,2624,2,1,1735,,,-9952,A,0.24,0.24,28.9,25.33
8530,20130630,2013,2,INDL,C,D,STD,PFE,717081103,USD,2013Q2,2013Q2,9919,61435,5143,117900,,,,,,76412,33711,2436,5214,31532,6282,31275,15354,23450,76908,,,,,,-7645,2252,6618,2394,1,3436,,,-7562,A,0.24,0.24,31.15,27.12
8530,20130930,2013,3,INDL,C,D,STD,PFE,717081103,USD,2013Q3,2013Q3,7968,59500,4982,116021,,,,,,76756,33679,2052,4738,31812,6482,31627,12546,20373,76794,,,,,,-8029,1778,6618,2396,1,5026,,,-7096,A,0.24,0.24,30.428,27.33
8530,20131231,2013,4,INDL,C,D,STD,PFE,717081103,USD,2013Q4,2013Q4,8313,56244,5150,115857,,,,,,77283,32408,2183,6027,30462,6166,30225,13427,23366,72115,19.68,,,,,-7898,3564,6618,4146,2,6580,,-538,-5911,A,0.24,0.24,32.5,28.02
8530,20140331,2014,1,INDL,C,D,STD,PFE,717081103,USD,2014Q1,2014Q1,8447,57793,5257,114015,,,,,,77849,33881,2862,9319,27649,6066,31019,12074,24790,68950,,,,,,679,1028,0,752,0,1662,,,348,A,0.26,0.26,32.96,29.66
8530,20140630,2014,2,INDL,C,D,STD,PFE,717081103,USD,2014Q2,2014Q2,7596,58287,4957,114325,,,,,,78208,34054,3406,5561,32267,6249,30648,12627,21938,73718,,,,,,1223,-2698,4491,752,1,3320,,,1113,A,0.26,0.26,32.69,28.774
8530,20140930,2014,3,INDL,C,D,STD,PFE,717081103,USD,2014Q3,2014Q3,7232,56987,4794,114375,,,,,,78498,33445,2437,5390,31666,6355,31008,10665,19920,73137,,,,,,255,-2753,4491,786,1,4971,,,1534,A,0.26,0.26,31.31,27.87
8530,20141231,2014,4,INDL,C,D,STD,PFE,717081103,USD,2014Q4,2014Q4,7248,57702,5056,111572,,,,,,78977,36122,3343,5141,31541,5663,32779,12519,21631,76021,19.76,,,,,1160,-1838,4491,2104,1,6609,,175,350,A,0.26,0.26,33.1154,27.51
8530,20150331,2015,1,INDL,C,D,STD,PFE,717081103,USD,2015Q1,2015Q1,7029,49443,5193,111197,,,,,,80004,27708,3563,6555,29370,5786,24145,9999,20222,72831,,,,,,220,2861,0,3002,0,1758,,,8399,A,0.28,0.28,35.45,31.01
8530,20150630,2015,2,INDL,C,D,STD,PFE,717081103,USD,2015Q2,2015Q2,6712,51715,5085,109163,,,,,,80407,30256,3670,8394,26729,5796,26586,11762,24143,69555,,,,,,327,2493,0,3002,1,3483,,,7474,A,0.28,0.28,35.53,33.21
8530,20150930,2015,3,INDL,C,D,STD,PFE,717081103,USD,2015Q3,2015Q3,7130,45001,5424,125866,,,,,,80763,20658,3099,9818,29079,7678,17559,13555,27845,75898,,,,,,-244,3914,0,3003,1,5211,,,18098,A,0.28,0.28,36.46,28.47
8530,20151231,2015,4,INDL,C,D,STD,PFE,717081103,USD,2015Q4,2015Q4,4825,43804,5293,123656,,,,,,81016,23290,3641,10160,28818,7513,19649,15201,29399,73063,18.34,,,,,298,4309,0,3003,1,6940,,-199,17251,A,0.28,0.28,36.07,30.99
8530,20160331,2016,1,INDL,C,D,STD,PFE,717081103,USD,2016Q1,2016Q1,5243,41298,5741,121631,,,,,,81444,19444,2561,11546,27823,7578,16883,13144,28735,70847,,,,,,-1080,1056,0,1536,0,1854,,,4926,A,0.3,0.3,32.245,28.25
8530,20160630,2016,2,INDL,C,D,STD,PFE,717081103,USD,2016Q2,2016Q2,6150,43845,6423,126813,,,,,,82137,20943,3411,13724,30458,7614,17532,14467,32099,75493,,,,,,-230,2198,5031,4317,1,3675,,,5764,A,0.3,0.3,35.5,29.41
8530,20160930,2016,3,INDL,C,D,STD,PFE,717081103,USD,2016Q3,2016Q3,6787,38501,6618,139929,,,,,,82534,14371,2094,13633,30437,7507,12277,16492,34759,80070,,,,,,-1547,2113,5031,4317,1,5495,,,12000,A,0.3,0.3,37.39,33.3
8530,20161231,2016,4,INDL,C,D,STD,PFE,717081103,USD,2016Q4,2016Q4,6091,38949,5135,132666,,,,,,82685,17850,2595,10688,31398,6783,15255,15454,31115,80660,21.64,,,,,-1046,-714,10976,7689,1,7317,,365,9262,A,0.3,0.3,34,29.83
8539,20100331,2010,1,INDL,C,D,STD,EXC,30161N101,USD,2010Q1,2010Q1,862,6384,,,0,,,,,0,2763,2524,1712,11198,692,239,2035,4890,,,10802,273,,347,514,101,0,403,0,347,0,67,,A,0.525,0.525,49.88,42.97
8539,20100630,2010,2,INDL,C,D,STD,EXC,30161N101,USD,2010Q2,2010Q2,877,5600,,,0,,,,,0,1627,1168,1133,11201,759,459,1716,4030,,,8933,132,,694,-842,134,0,1017,0,694,0,1,,A,0.525,0.525,45.1,16.78
8539,20100930,2010,3,INDL,C,D,STD,EXC,30161N101,USD,2010Q3,2010Q3,910,6760,,,0,,,,,0,2761,2735,843,12052,809,26,2068,3967,,,10835,148,,1042,725,-90,1398,1633,0,1042,0,-52,,A,0.525,0.525,43.32,37.63
8539,20101231,2010,4,INDL,C,D,STD,EXC,30161N101,USD,2010Q4,2010Q4,1882,6398,,,0,,,,,0,1642,1612,824,12004,806,30,1746,4240,,27.1,9601,135,,1389,-398,-155,1398,1634,0,1389,0,-62,,A,0.525,0.525,44.49,39.05
8539,20110331,2011,1,INDL,C,D,STD,EXC,30161N101,USD,2011Q1,2011Q1,1075,4659,,,0,,,,,0,509,487,1324,12152,728,22,1516,4171,,,8623,143,,348,-1125,50,599,1,0,348,0,78,,A,0.525,0.525,43.58,39.06
8539,20110630,2011,2,INDL,C,D,STD,EXC,30161N101,USD,2011Q2,2011Q2,1141,4987,,,0,,,,,0,597,562,1413,12154,786,35,1558,4268,,,8659,188,,695,-1050,140,599,2,0,695,0,17,,A,0.525,0.525,42.89,39.53
8539,20110930,2011,3,INDL,C,D,STD,EXC,30161N101,USD,2011Q3,2011Q3,1185,6287,,,0,,,,,0,1636,1071,1926,12565,851,565,1663,4977,,,9367,187,,1044,-541,462,1199,3,0,1044,0,-44,,A,0.525,0.525,45.2694,39.51
8539,20111231,2011,4,INDL,C,D,STD,EXC,30161N101,USD,2011Q4,2011Q4,956,5489,,,0,,,,,0,1056,1016,1216,12189,864,40,2032,4989,,24.4,9268,311,,1393,-596,161,1199,789,0,1393,0,-58,,A,0.525,0.525,45.45,39.93
8539,20120331,2012,1,INDL,C,D,STD,EXC,30161N101,USD,2012Q1,2012Q1,5594,11815,,,0,,,,,0,831,721,1299,17458,942,110,5490,9052,,23.2,18397,1883,,350,-295,141,0,451,0,350,,104,,A,0.525,0.6708,43.7,38.31
8539,20120630,2012,2,INDL,C,D,STD,EXC,30161N101,USD,2012Q2,2012Q2,4968,11754,,,0,,,,,0,1466,1349,1192,18173,999,117,4589,8083,,23.2,10900,1503,,824,333,179,850,649,0,824,,45,,A,0.5251,0.3793,39.37,36.27
8539,20120930,2012,3,INDL,C,D,STD,EXC,30161N101,USD,2012Q3,2012Q3,4181,11328,,,0,,,,,0,1840,1700,1404,18245,1031,140,3875,7770,,23.2,10939,1030,,1277,684,-139,1558,731,0,1277,,12,,A,0.525,0.525,39.82,34.54
8539,20121231,2012,4,INDL,C,D,STD,EXC,30161N101,USD,2012Q4,2012Q4,4692,10133,,,0,,,,,0,1619,1486,1257,18346,1014,133,3879,7784,,23.2,10785,735,,1716,470,-197,2027,1145,0,1716,,26,,A,0.525,0.525,37.5,28.4
8539,20130331,2013,1,INDL,C,D,STD,EXC,30161N101,USD,2013Q1,2013Q1,3211,9274,,,0,,,,,0,920,772,2607,17355,913,148,3328,8321,,,9946,541,,450,-714,233,149,1,0,450,,101,,A,0.525,0.525,34.56,29.1
8539,20130630,2013,2,INDL,C,D,STD,EXC,30161N101,USD,2013Q2,2013Q2,3200,9409,,,0,,,,,0,1105,991,2903,17218,1019,114,3114,8374,,,10294,430,,716,-495,662,509,616,0,716,,-18,,A,0.31,0.31,37.8,29.84
8539,20130930,2013,3,INDL,C,D,STD,EXC,30161N101,USD,2013Q3,2013Q3,3058,9951,,,0,,,,,0,1791,1644,1857,18570,1109,147,3172,7507,,,8242,452,,981,158,205,2031,1156,0,981,,-103,,A,0.31,0.31,32.42,29.4201
8539,20131231,2013,4,INDL,C,D,STD,EXC,30161N101,USD,2013Q4,2013Q4,4251,10137,,,0,,,,,0,1776,1609,1850,18271,1105,167,3079,7728,,,11162,573,,1249,123,332,2055,1589,0,1249,,-100,,A,0.31,0.31,30.59,26.64
8539,20140331,2014,1,INDL,C,D,STD,EXC,30161N101,USD,2014Q1,2014Q1,3205,9675,,,0,,,,,0,1121,914,1353,19195,1023,207,3237,7351,,,9880,645,,266,-695,638,950,1150,0,266,,80,,A,0.31,0.31,33.94,26.45
8539,20140630,2014,2,INDL,C,D,STD,EXC,30161N101,USD,2014Q2,2014Q2,2826,9823,,,0,,,,,0,1569,1362,2668,18781,1450,207,3266,8567,,,13301,594,,533,-247,293,2100,1191,0,533,,-150,,A,0.31,0.31,37.73,33.11
8539,20140930,2014,3,INDL,C,D,STD,EXC,30161N101,USD,2014Q3,2014Q3,3452,11837,,,0,,,,,0,3081,2763,2626,19848,1591,318,3303,8431,,,13902,645,,799,1154,236,3212,1214,0,799,,-316,,A,0.31,0.31,36.26,30.66
8539,20141231,2014,4,INDL,C,D,STD,EXC,30161N101,USD,2014Q4,2014Q4,5017,12097,,,0,,,,,0,2149,1878,2262,20010,1603,271,3147,8762,,,14081,744,,1065,269,122,3463,1545,0,1065,,-380,,A,0.31,0.31,38.93,33.07
8539,20150331,2015,1,INDL,C,D,STD,EXC,30161N101,USD,2015Q1,2015Q1,3155,11357,,,0,,,,,0,2122,1825,1569,21167,1301,297,2966,7374,,,14236,711,,269,-53,-141,1206,580,0,269,,291,,A,0.31,0.31,38.25,31.71
8539,20150630,2015,2,INDL,C,D,STD,EXC,30161N101,USD,2015Q2,2015Q2,3174,15425,,,0,,,,,0,6288,6014,769,25868,1432,274,3030,6526,,,13230,562,,537,4136,94,5907,1708,0,537,,159,,A,0.31,0.31,34.98,31.28
8539,20150930,2015,3,INDL,C,D,STD,EXC,30161N101,USD,2015Q3,2015Q3,3423,16867,,,0,,,,,0,7606,7265,1572,25189,1516,341,3288,7847,,,18913,659,,819,5387,230,5909,1745,0,819,,65,,A,0.31,0.31,34.4399,28.41
8539,20151231,2015,4,INDL,C,D,STD,EXC,30161N101,USD,2015Q4,2015Q4,4165,15334,,,0,,,,,0,6707,6502,2033,24286,1566,205,3909,9118,,,18520,678,,1105,4624,80,6709,2687,0,1105,,4,,A,0.31,0.31,31.365,25.09
8539,20160331,2016,1,INDL,C,D,STD,EXC,30161N101,USD,2016Q1,2016Q1,3940,11364,,,-3724,,,,,0,1178,960,5698,29955,1514,218,5198,13770,,,13732,742,,287,-5542,1770,151,116,0,287,,142,,A,0.31,0.31,35.95,26.26
8539,20160630,2016,2,INDL,C,D,STD,EXC,30161N101,USD,2016Q2,2016Q2,3488,11495,,,2558,,,,,0,1848,1647,3644,32182,1500,201,5424,11894,,,13826,721,,582,-4855,-919,3174,217,0,582,,89,,A,0.318,0.318,36.37,33.18
8539,20160930,2016,3,INDL,C,D,STD,EXC,30161N101,USD,2016Q3,2016Q3,3354,12208,,,-1335,,,,,0,2218,1897,3079,32972,1562,321,6035,12158,,,14622,775,,873,-4605,-1271,4458,944,0,873,,21,,A,0.318,0.318,37.7,32.86
8539,20161231,2016,4,INDL,C,D,STD,EXC,30161N101,USD,2016Q4,2016Q4,6200,12412,,,3113,,,,,0,888,635,3697,32216,1638,253,5596,13457,,,13253,810,,1166,-5867,-575,4716,1936,0,1166,,7,,A,0.318,0.318,36.36,29.82
8543,20100331,2010,1,INDL,C,D,STD,MO,02209S103,USD,2010Q1,2010Q1,1765,7038,1128,30961,,,,,,5820,3290,3290,975,11185,1813,0,7550,9040,24662,,,,,,1419,200,0,0,0,706,-138,-3,0,A,0.34,0.35,20.86,19.14
8543,20100630,2010,2,INDL,C,D,STD,MO,02209S103,USD,2010Q2,2010Q2,2058,4652,946,30593,,,,,,5809,854,854,200,11984,1650,0,5074,5551,25138,,,,,,-1017,200,797,775,0,1435,-251,160,0,A,0.35,0.35,21.91,19.2
8543,20100930,2010,3,INDL,C,D,STD,MO,02209S103,USD,2010Q3,2010Q3,2106,5506,1865,31604,,,,,,5760,1700,1700,0,12194,1618,0,6029,6349,25576,,,,,,-171,0,1007,775,0,2165,-218,192,0,A,0.35,0.38,24.39,19.89
8543,20101231,2010,4,INDL,C,D,STD,MO,02209S103,USD,2010Q4,2010Q4,1779,5981,1880,31421,,,,,,5751,2314,2314,0,12194,1803,0,6311,6840,25335,,,,,,443,0,1007,775,0,2958,-325,7,0,A,0.38,0.38,26.22,23.66
8543,20110331,2011,1,INDL,C,D,STD,MO,02209S103,USD,2011Q1,2011Q1,1661,6988,1839,31596,,,,,,5621,3432,3432,0,12194,1824,0,7265,7884,25212,,,,,,1118,0,0,0,0,794,-189,-21,0,A,0.38,0.38,26.27,23.34
8543,20110630,2011,2,INDL,C,D,STD,MO,02209S103,USD,2011Q2,2011Q2,1754,5657,1793,31175,,,,,,5627,2064,2064,0,13688,1673,0,5152,5446,26718,,,,,,-250,0,1494,0,0,1589,-344,130,0,A,0.38,0.38,28.1305,25.81
8543,20110930,2011,3,INDL,C,D,STD,MO,02209S103,USD,2011Q3,2011Q3,1713,6575,1713,30626,,,,,,5650,3043,3043,600,13088,1625,0,5861,6979,25767,,,,,,729,0,1494,0,0,2379,-288,178,0,A,0.38,0.41,27.41,23.2
8543,20111231,2011,4,INDL,C,D,STD,MO,02209S103,USD,2011Q4,2011Q4,1814,7131,1275,29831,,,,,,5674,3270,3270,600,13089,1779,0,6540,7643,25604,,,,,,956,0,1494,0,0,3222,-373,24,0,A,0.41,0.41,30.4,25.94
8543,20120331,2012,1,INDL,C,D,STD,MO,02209S103,USD,2012Q1,2012Q1,1663,7893,1278,29922,,,,,,5633,4156,4156,600,13089,1830,0,7544,8781,25298,,,,,,886,0,0,0,0,838,-178,-51,0,A,0.41,0.41,31,28
8543,20120630,2012,2,INDL,C,D,STD,MO,02209S103,USD,2012Q2,2012Q2,1675,5143,513,29404,,,,,,5647,1528,1528,600,13089,1684,0,5146,6081,24158,,,,,,-1742,0,0,0,0,1674,-743,95,0,A,0.41,0.41,34.595,30.74
8543,20120930,2012,3,INDL,C,D,STD,MO,02209S103,USD,2012Q3,2012Q3,1928,5934,463,29104,,,,,,5670,2186,2186,0,13878,1624,0,6059,6348,24789,,,,,,-1084,,2787,2600,0,2508,-674,155,0,A,0.41,0.44,36.29,32.72
8543,20121231,2012,4,INDL,C,D,STD,MO,02209S103,USD,2012Q4,2012Q4,1476,6315,442,29014,,,,,,5688,2900,2900,1459,12419,1746,0,6341,8251,23874,,,,,,-370,,2787,2600,0,3400,-822,33,0,A,0.44,0.44,34.25,30.01
8543,20130331,2013,1,INDL,C,D,STD,MO,02209S103,USD,2013Q1,2013Q1,1413,7116,441,28890,,,,,,5656,3775,3775,1984,11894,1816,0,6655,9498,22903,,,,,,875,,0,0,0,886,-256,-70,0,A,0.44,0.44,35.475,31.85
8543,20130630,2013,2,INDL,C,D,STD,MO,02209S103,USD,2013Q2,2013Q2,1474,5860,451,28580,,,,,,5670,2571,2571,1984,12890,1701,0,4811,7070,23771,,,,,,-329,,996,0,0,1769,-483,45,0,A,0.44,0.44,37.61,34.08
8543,20130930,2013,3,INDL,C,D,STD,MO,02209S103,USD,2013Q3,2013Q3,1528,7549,450,28401,,,,,,5701,4211,4211,1984,12892,1718,0,6006,8337,23598,,,,,,1311,,996,0,0,2652,-407,28,0,A,0.44,0.48,37.48,33.12
8543,20131231,2013,4,INDL,C,D,STD,MO,02209S103,USD,2013Q4,2013Q4,1421,6590,557,28269,,,,,,5714,3175,3175,525,13992,1879,0,6124,7058,23648,,,,,,275,,4179,3559,0,3612,-552,-133,0,A,0.48,0.48,38.58,34.23
8543,20140331,2014,1,INDL,C,D,STD,MO,02209S103,USD,2014Q1,2014Q1,1274,6977,591,28429,,,,,,5678,3620,3620,0,13992,1970,0,6745,7584,23675,,,,,,445,-525,0,0,0,957,-225,-91,0,A,0.48,0.48,38.38,33.8
8543,20140630,2014,2,INDL,C,D,STD,MO,02209S103,USD,2014Q2,2014Q2,1327,4475,650,28807,,,,,,5692,1193,1193,0,13993,1850,0,4735,5046,23809,,,,,,-1982,,0,525,0,1912,-425,38,0,A,0.48,0.48,43.38,37.13
8543,20140930,2014,3,INDL,C,D,STD,MO,02209S103,USD,2014Q3,2014Q3,1425,5662,670,28420,,,,,,5723,2241,2241,1300,12693,1890,0,5735,7367,22389,,,,,,-934,,0,525,0,2864,-409,-20,0,A,0.48,0.52,46.2,40.26
8543,20141231,2014,4,INDL,C,D,STD,MO,02209S103,USD,2014Q4,2014Q4,1393,6878,483,27597,,,,,,5735,3321,3321,1000,13693,2040,0,6257,7673,23757,,,,,,146,,999,825,0,3892,-550,-184,0,A,0.52,0.52,51.67,44.59
8543,20150331,2015,1,INDL,C,D,STD,MO,02209S103,USD,2015Q1,2015Q1,1259,7233,468,26979,,,,,,5754,3717,3674,1000,12901,2085,43,7139,8895,22755,,,,,,353,0,0,793,0,1026,-134,-62,0,A,0.52,0.52,56.695,48.52
8543,20150630,2015,2,INDL,C,D,STD,MO,02209S103,USD,2015Q2,2015Q2,1411,4633,465,27236,,,,,,5768,1166,1123,1003,12917,1914,43,4968,6261,22799,,,,,,-2198,,0,793,0,2050,-359,105,0,A,0.52,0.52,52.99,47.31
